city,state,domain,population,dataset_name,dataset_id,dataset_url,total_columns,match_score,all_columns_match,has_coordinates,has_date,has_time,has_location_description,has_crime_type,has_crime_description,has_arrest,columns_list
New Orleans,LA,data.nola.gov,383997,Calls for Service 2025,4xwx-sfte,https://data.nola.gov/d/4xwx-sfte,21,28.57142857142857,False,False,False,True,True,False,False,False,nopd_item | type_ | typetext | priority | initialtype | initialtypetext | initialpriority | mapx | mapy | timecreate | timedispatch | timearrive | timeclosed | disposition | dispositiontext | selfinitiated | beat | block_address | zip | policedistrict | location
New York,NY,data.cityofnewyork.us,8336817,NYPD Complaint Data Historic,qgea-i56i,https://data.cityofnewyork.us/d/qgea-i56i,38,14.285714285714285,False,True,False,False,False,False,False,False,cmplnt_num | cmplnt_fr_dt | cmplnt_fr_tm | cmplnt_to_dt | cmplnt_to_tm | addr_pct_cd | rpt_dt | ky_cd | ofns_desc | pd_cd | pd_desc | crm_atpt_cptd_cd | law_cat_cd | boro_nm | loc_of_occur_desc | prem_typ_desc | juris_desc | jurisdiction_code | parks_nm | hadevelopt | x_coord_cd | y_coord_cd | susp_age_group | susp_race | susp_sex | latitude | longitude | lat_lon | patrol_boro | station_name | vic_age_group | vic_race | vic_sex | :@computed_region_efsh_h5xi | :@computed_region_f5dn_yrer | :@computed_region_yeji_bk3q | :@computed_region_92fq_4b7q | :@computed_region_sbqj_enih
New York,NY,data.cityofnewyork.us,8336817,NYPD Complaint Data Current (Year To Date),5uac-w243,https://data.cityofnewyork.us/d/5uac-w243,34,14.285714285714285,False,True,False,False,False,False,False,False,cmplnt_num | addr_pct_cd | boro_nm | cmplnt_fr_dt | cmplnt_fr_tm | cmplnt_to_dt | cmplnt_to_tm | crm_atpt_cptd_cd | hadevelopt | jurisdiction_code | juris_desc | ky_cd | law_cat_cd | loc_of_occur_desc | ofns_desc | parks_nm | patrol_boro | pd_cd | pd_desc | prem_typ_desc | rpt_dt | station_name | susp_age_group | susp_race | susp_sex | vic_age_group | vic_race | vic_sex | x_coord_cd | y_coord_cd | latitude | longitude | lat_lon | geocoded_column
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH POLICE STATIONS,https://www.arcgis.com/home/item.html?id=f8e745ed6f9947bab3eda48e9ccb3e9e&sublayer=1,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=f8e745ed6f9947bab3eda48e9ccb3e9e&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH POLICE STOREFRONTS,https://www.arcgis.com/home/item.html?id=4e668639d22b44a4ad7caf92d84a253a&sublayer=2,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=4e668639d22b44a4ad7caf92d84a253a&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH POLICE BEATS,https://www.arcgis.com/home/item.html?id=63096b9e650b48e2ac5d29b3f771f37d&sublayer=5,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=63096b9e650b48e2ac5d29b3f771f37d&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH HOUSTON POLICE REGIONS,https://www.arcgis.com/home/item.html?id=4f920a5774664c96b959d240c2a7e0ab&sublayer=13,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=4f920a5774664c96b959d240c2a7e0ab&sublayer=13,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH POLICE DIVISIONS,https://www.arcgis.com/home/item.html?id=cd60a7f7a8c5460a9a6cfa246e579502&sublayer=3,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=cd60a7f7a8c5460a9a6cfa246e579502&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Houston,TX,cohgis-mycity.opendata.arcgis.com,2320268,COH POLICE DISTRICTS,https://www.arcgis.com/home/item.html?id=4805a35621f74182a89cf1438ce131d6&sublayer=4,https://cohgis-mycity.opendata.arcgis.com/d/https://www.arcgis.com/home/item.html?id=4805a35621f74182a89cf1438ce131d6&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Crime Data,cc08aace-9ca9-467f-b6c1-f0879ab1a358,https://phoenixopendata.com/d/cc08aace-9ca9-467f-b6c1-f0879ab1a358,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Calls for Service,64a60154-3b2d-4583-8fb5-6d5e1b469c28,https://phoenixopendata.com/d/64a60154-3b2d-4583-8fb5-6d5e1b469c28,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Calls for Service,caf49f72-f22f-4ad9-9405-2a3db9619423,https://phoenixopendata.com/d/caf49f72-f22f-4ad9-9405-2a3db9619423,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Officer Involved Shooting (OIS),754b1156-a48f-4d1b-b17a-53bd96d5b2be,https://phoenixopendata.com/d/754b1156-a48f-4d1b-b17a-53bd96d5b2be,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Adult Arrests,6f58a024-6fc2-4405-9306-15f2021c3c06,https://phoenixopendata.com/d/6f58a024-6fc2-4405-9306-15f2021c3c06,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Traffic Citations,1e0ea85f-3aed-4f1f-93e8-ada3c15db86c,https://phoenixopendata.com/d/1e0ea85f-3aed-4f1f-93e8-ada3c15db86c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Officer Pointed Gun at Person (PGP),c3668fb0-21b7-4ea7-bfa0-16900b25a193,https://phoenixopendata.com/d/c3668fb0-21b7-4ea7-bfa0-16900b25a193,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Officer Use of Force (UOF),7df8d71f-82d5-47c3-8b08-9dfaa76c2bc0,https://phoenixopendata.com/d/7df8d71f-82d5-47c3-8b08-9dfaa76c2bc0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Police Officer Demographics,f5daef0e-1a14-4c0a-9a3a-f45be62d01da,https://phoenixopendata.com/d/f5daef0e-1a14-4c0a-9a3a-f45be62d01da,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Missing Persons,d8c8963f-d439-4a6c-b666-30b5e1b20c65,https://phoenixopendata.com/d/d8c8963f-d439-4a6c-b666-30b5e1b20c65,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Police Crime Grid,533af148-41f9-43ee-9564-a0e457004776,https://phoenixopendata.com/d/533af148-41f9-43ee-9564-a0e457004776,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Police Stations,7ee14c9a-52aa-4586-8358-2458b0d9472a,https://phoenixopendata.com/d/7ee14c9a-52aa-4586-8358-2458b0d9472a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Police Precincts,796ff1bf-4e59-4d0d-b8bc-0015f36acb60,https://phoenixopendata.com/d/796ff1bf-4e59-4d0d-b8bc-0015f36acb60,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Phoenix,AZ,phoenixopendata.com,1680992,Police Beats,f01ff62d-83a9-4323-80dd-2c9d5eabcc70,https://phoenixopendata.com/d/f01ff62d-83a9-4323-80dd-2c9d5eabcc70,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,2009-2012 Police Advisory Commission Complaints,2009-2012-police-advisory-commission-complaints,https://opendataphilly.org/d/2009-2012-police-advisory-commission-complaints,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,2020 Census to Police District Crosswalk,2020-census-police-district-crosswalk,https://opendataphilly.org/d/2020-census-police-district-crosswalk,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Arterial Streets,arterial-streets,https://opendataphilly.org/d/arterial-streets,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Center City District Police Boundary,center-city-district-police-boundary,https://opendataphilly.org/d/center-city-district-police-boundary,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Complaints Against Police,complaints-against-police,https://opendataphilly.org/d/complaints-against-police,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Crime Incidents,crime-incidents,https://opendataphilly.org/d/crime-incidents,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Crime Visualizations in Philadelphia County,crime-visualizations-in-philadelphia-county,https://opendataphilly.org/d/crime-visualizations-in-philadelphia-county,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,District Attorney Data Dashboard,district-attorney-dashboard,https://opendataphilly.org/d/district-attorney-dashboard,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,District Attorney Data Download,district-attorney,https://opendataphilly.org/d/district-attorney,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,People Released to Philadelphia from Prison & Jail,people-released-to-philadelphia-from-prison-jail,https://opendataphilly.org/d/people-released-to-philadelphia-from-prison-jail,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Philadelphia Child Blood Lead Levels,philadelphia-child-blood-lead-levels,https://opendataphilly.org/d/philadelphia-child-blood-lead-levels,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Philadelphia Crash Points,philadelphia-crash-points,https://opendataphilly.org/d/philadelphia-crash-points,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Philadelphia Police Complaint Archive,philadelphia-police-complaint-archive,https://opendataphilly.org/d/philadelphia-police-complaint-archive,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Police Athletic League (PAL) Centers,police-athletic-league-pal-centers,https://opendataphilly.org/d/police-athletic-league-pal-centers,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Police Districts,police-districts,https://opendataphilly.org/d/police-districts,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Police Divisions,police-divisions,https://opendataphilly.org/d/police-divisions,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Police Service Areas,police-service-areas,https://opendataphilly.org/d/police-service-areas,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Police Stations,police-stations,https://opendataphilly.org/d/police-stations,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,School Performance,school-performance,https://opendataphilly.org/d/school-performance,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Shooting Victims,shooting-victims,https://opendataphilly.org/d/shooting-victims,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Street Nodes,street-nodes,https://opendataphilly.org/d/street-nodes,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Philadelphia,PA,opendataphilly.org,1584064,Vehicle & Pedestrian Investigations,vehicle-pedestrian-investigations,https://opendataphilly.org/d/vehicle-pedestrian-investigations,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Offenses,04991fd6-25aa-47ed-946c-4ea204ab3558,https://data.sanantonio.gov/d/04991fd6-25aa-47ed-946c-4ea204ab3558,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Arrests,b9900625-f890-4413-8bab-a7ff09f3836e,https://data.sanantonio.gov/d/b9900625-f890-4413-8bab-a7ff09f3836e,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Calls for Service,111a6b75-a125-410c-b483-8470e9bf9324,https://data.sanantonio.gov/d/111a6b75-a125-410c-b483-8470e9bf9324,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,Bond Project,86ac1778-443c-4b88-a87d-5dc51c9670b7,https://data.sanantonio.gov/d/86ac1778-443c-4b88-a87d-5dc51c9670b7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Districts,7f8fc157-dc15-4003-afbf-897b96214417,https://data.sanantonio.gov/d/7f8fc157-dc15-4003-afbf-897b96214417,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Bike Patrol Districts,b346347e-6c8f-44ab-b7c9-a951fba03849,https://data.sanantonio.gov/d/b346347e-6c8f-44ab-b7c9-a951fba03849,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD SAFFE Zones,f9570ee8-1afd-4aa1-a32e-da455ffdc567,https://data.sanantonio.gov/d/f9570ee8-1afd-4aa1-a32e-da455ffdc567,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,SAPD Service Areas,11abfce6-7ed5-443b-8098-8f013364432d,https://data.sanantonio.gov/d/11abfce6-7ed5-443b-8098-8f013364432d,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
San Antonio,TX,data.sanantonio.gov,1547253,Public Safety Facilities,f67acdd1-da68-4405-9f9b-dde59dedfeb9,https://data.sanantonio.gov/d/f67acdd1-da68-4405-9f9b-dde59dedfeb9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
